id,name,latitude,longitude,address,currently_open,pv_current_in,pv_energy_level,rate_current,rate_predicted,active,last_updated
ed82deb1-8f85-4ef7-855e-8ff6eae6c6d5,Serangoon/Serangoon North Avenue 4/Blk 512A/Deck 1B,1.371005,103.8751,512A Serangoon North Avenue 4,1,0,0,0.51,,1,2023-07-16 13:15:12.027841
62cf130e-fdba-4717-b17c-88a1f86157dd,Ang Mo Kio/Ang Mo Kio Street 51/Blk 590/Deck 1A,1.371634,103.853064,590 Ang Mo Kio Street 51,1,0,0,0.47,,1,2023-07-16 13:15:12.027841
c2c556dc-1f3e-4c3e-8c4b-8c7a95f021e9,Sengkang/Compassvale Walk/Blk 236A/Deck 1B,1.390343,103.900021,236A Compassvale Walk,1,0,0,0.42,,1,2023-07-16 13:15:12.027841
23ae5f9c-881a-48ba-b013-9d32e21b78a4,Queenstown/Ghim Moh Road/Blk 2A/Deck 1,1.312774,103.787393,2A Ghim Moh Road,1,0,0,0.38,,1,2023-07-16 13:15:12.027841
13851e57-6e31-4c19-82b3-1ae897761296,Central/9 Raffles Place/Republic Plaza/Level 4,1.283658,103.850455,"9 Raffles Place, Republic Plaza",1,0,0,0.46,,1,2023-07-16 13:15:12.027841
ea7393cf-b760-4a47-9959-287a042def92,Choa Chu Kang/Choa Chu Kang Avenue 4/Lot one/Deck B2,1.38525,103.744922,21 Choa Chu Kang Avenue 4,1,0,0,0.52,,1,2023-07-16 13:15:12.027841
1421a1c5-e51a-4725-aad1-951eca0f1d3b,Sentosa/50 Beach View/Basement/Beach Station(Near Beach Station Escalator),1.251171,103.819188,50 Beach View,1,0,0,0.74,,1,2023-07-16 13:15:12.027841
628ea1e3-d448-4874-b2b5-d77d740142e4,Central/1 Esplanade Drive/Basement 1/Lift Lobby B,1.289691,103.85577,1 Esplanade Drive,1,0,0,0.49,,1,2023-07-16 13:15:12.027841
00916d01-bb81-4ccc-86c4-fe1886f6f042,Sentosa/1 Cove Avenue/Sentosa Cove/Blk B/Level 2,1.247741,103.840256,"1 Cove Avenue, Sentosa Cove",1,0,0,0.48,,1,2023-07-16 13:15:12.027841
8bdfc501-6872-49ac-a294-2df4ad3c5126,Central/3E River Valley Road/Clark Quay Blk E/Level 3,1.290715,103.846146,3E River Valley Road,1,0,0,0.53,,1,2023-07-16 13:15:12.027841
88ad513c-4402-45d9-90b0-f6a8b852c9c5,Kallang/Cambridge Road/Blk 43 (Opposite NTUC),1.314899,103.849479,43 Cambridge Road,1,0,0,0.45,,1,2023-07-16 13:15:12.027841
26912b5c-8526-4f3f-89e3-851b4941c0ca,Ang Mo Kio/Ang Mo Kio Avenue 4/Blk 110,1.370557,103.837923,110 Ang Mo Kio Avenue 4,1,0,0,0.38,,1,2023-07-16 13:15:12.027841
b9c36684-05bc-440a-b1f2-ac72c90e1605,Yishun/Yishun Ring Road/Blk 781,1.422343,103.832121,781 Yishun Ring Road,1,0,0,0.31,,1,2023-07-16 13:15:12.027841
