id,name,latitude,longitude,address,provider,connectors,online,kilowatts,twenty_four_hours,last_updated
1f38962e-c0ee-440a-a704-e196f775fc84,Choa Chu Kang/Choa Chu Kang Central/Blk 205,1.381051,103.7481,205 Choa Chu Kang Central,Bluecharge,0,TRUE,43,TRUE,2023-05-27 17:48:35.390693
213275af-70c0-48e2-a19e-46b6ce8a9ba9,Tampines/Tampines Street 22/Blk 299A,1.350399,103.95424,299A Tampines Street 22,Bluecharge,0,TRUE,36,TRUE,2023-05-27 17:48:35.390693
a20f91c5-5557-4ebb-8959-4f3d5f56e27c,Clementi/Clementi West Street 2/Blk 727,1.304208,103.763558,727 Clementi West Street 2,Bluecharge,2,TRUE,39,TRUE,2023-05-27 17:48:35.390693
531a7708-924a-4fc6-9715-c083af8570ab,Bukit Merah/Henderson Road/Blk 96/Deck 1A,1.287793,103.821375,96 Henderson Road,Bluecharge,0,FALSE,41,TRUE,2023-05-27 17:48:35.390693
b5d7cf75-a038-46e1-bd9b-b3e7daaef707,Bukit Batok/Bukit Batok West Avenue 5/Blk 436/Deck 1A,1.358769,103.739499,436 Bukit Batok West Avenue 5,Bluecharge,0,TRUE,53,TRUE,2023-05-27 17:48:35.390693
06b0fc4f-09a4-4636-8e5b-fe67ffac4d2e,Tampines/Tampines Avenue 8/Blk 879C/Deck 1A,1.351144,103.928663,879C Tampines Avenue 8,Bluecharge,0,TRUE,43,TRUE,2023-05-27 17:48:35.390693
101ddb4b-79ef-42b7-af11-d2e1d03aa269,Punggol/Punggol Field/Blk 204/Deck B1,1.398494,103.90305,204 Punggol Field,Bluecharge,0,TRUE,37,TRUE,2023-05-27 17:48:35.390693
b4b267fb-2e7d-41e7-bf64-dcc0ab072234,Bukit Merah/Telok Blangah Rise/Blk 32,1.273125,103.82106,32 Telok Blangah Rise,Bluecharge,4,TRUE,37,TRUE,2023-05-27 17:48:35.390693
92c19d9a-de53-48a1-94e3-264ebe81f8f3,Bedok/Bedok North Street 2/Blk 129,1.327761,103.93846,124 Bedok North Street 2,Bluecharge,1,TRUE,34,TRUE,2023-05-27 17:48:35.390693
b0be6b29-1adf-4ccd-bcdf-4cc3e0760fec,Marine Parade/Marine Terrace/Blk 59,1.305782,103.914158,59 Marine Terrace,Bluecharge,0,TRUE,35,TRUE,2023-05-27 17:48:35.390693
1b3bb124-de2e-4665-af60-76e01fc80477,Central/109 North Bridge Road/Funan Mall/Basement 3/Lift Lobby B,1.291599,103.849823,109 North Bridge Road,Bluecharge,4,TRUE,64,TRUE,2023-05-27 17:48:35.390693
5006d08c-3439-4a97-b17a-15a7f9dc7c76,Central/252 North Bridge Road/Raffles City/Deck B3,1.2939583,103.8526163,252 North Bridge Road,Bluecharge,4,TRUE,50,FALSE,2023-05-27 17:48:35.390693
12c999f6-fe99-4beb-a0a2-937acad38adb,Changi Airport Terminal 3,1.356457301,103.9865064,"65 Airport Boulevard, Singapore 819663",SPMobility,6,TRUE,25,FALSE,2023-05-27 17:48:35.390693
c15297fb-7064-4df0-a460-1a5ec6ab2b41,Asia Green,1.356211028,103.9416687,"7 Tampines Grande, Singapore 528736",SPMobility,3,TRUE,10,FALSE,2023-05-27 17:48:35.390693
b792034b-7133-48bf-ab9c-383e62284a90,I12 Katong,1.306001319,103.9050741,"112 East Coast Road, Singapore 428802",SPMobility,4,TRUE,10,FALSE,2023-05-27 17:48:35.390693
73033b03-1a9c-42cb-97bf-b39c449e5d55,Marina Collection,1.244411641,103.8398206,13-17 Cove Drive Singapore 098327,SPMobility,2,TRUE,17,FALSE,2023-05-27 17:48:35.390693
